,city,location,latitude,longitude,pincode
10023,Tuensang,Nagaland,26.2833,94.8333,798612
10024,Changtongia,Nagaland,26.2833,94.8333,798613
10025,Chuchyemlong,Nagaland,26.2833,94.8333,798614
10026,Impur,Nagaland,26.2833,94.8333,798615
10027,Longkhim,Nagaland,26.2833,94.8333,798616
10028,Ongpangkong,Nagaland,26.2833,94.8333,798617
10029,Tuli,Nagaland,26.2833,94.8333,798618
10030,Akolato,Nagaland,26.2833,94.8333,798619
10031,Zunheboto,Nagaland,25.9667,94.5167,798620
10032,Mon,Nagaland,26.75,95.1,798621
10033,Naginamara,Nagaland,26.3583,94.8083,798622
10034,Paper Nagar Tuli,Nagaland,26.3583,94.8083,798623
10035,Aghunoto,Nagaland,26.3583,94.8083,798626
10036,Atoizu,Nagaland,26.3583,94.8083,798627
10037,Meraring,Nagaland,26.3583,94.8083,798628
10038,Sutakha,Nagaland,26.3583,94.8083,798629
10039,Kobulong,Nagaland,26.3333,94.7458,798630
10040,Chukitong,Nagaland,26.3333,94.7458,798631
10041,Sungra,Nagaland,26.3333,94.7458,798632
10042,Agartala Secretariat,Tripura,23.6167,91.3667,799001
10043,Ramnagar,Tripura,23.6167,91.3667,799002
10044,Arundhuti Nagar,Tripura,23.6167,91.3667,799003
10045,Agartala College,Tripura,23.6167,91.3667,799004
10046,Abhaynagar,Tripura,23.6167,91.3667,799005
10047,Kunjaban,Tripura,23.6167,91.3667,799006
10048,Dhaleswar,Tripura,23.6167,91.3667,799007
10049,Khayaspur,Tripura,23.6167,91.3667,799008
10050,Agartala Airport,Tripura,23.6167,91.3667,799009
10051,Jogendranagar,Tripura,23.6167,91.3667,799010
10052,Barjala,Tripura,23.6167,91.3667,799011
10053,Salbagan,Tripura,23.6167,91.3667,799012
10054,Bimangarh,Tripura,23.6167,91.3667,799015
10055,Ranirbazar,Tripura,23.6167,91.3667,799035
10056,Birendra Nagar,Tripura,23.6167,91.3667,799045
10057,Tripura Engg College,Tripura,23.6167,91.3667,799055
10058,Amarpur,Tripura,23.53,91.6447,799101
10059,Bishalgarh,Tripura,23.5067,91.514,799102
10060,Bisramaganj,Tripura,23.5067,91.514,799103
10061,Gumti Project,Tripura,23.5067,91.514,799104
10062,Kakraban,Tripura,23.4833,91.3833,799105
10063,Boxa Nagar,Tripura,23.5067,91.514,799106
10064,Charilam,Tripura,23.5067,91.514,799107
10065,Ampinagar,Tripura,23.5067,91.514,799108
10066,Zirjhamukha,Tripura,23.5067,91.514,799109
10067,Melagarh,Tripura,23.3166,91.5056,799115
10068,Bagma,Tripura,23.3166,91.5056,799119
10069,Udaipur Court,Tripura,23.3166,91.5056,799120
10070,Maharani,Tripura,23.3166,91.5056,799121
10071,Matabari,Tripura,23.3166,91.5056,799122
10072,Jamjuri,Tripura,23.3166,91.5056,799123
10073,Salgarh,Tripura,23.3166,91.5056,799125
10074,Sekerkote,Tripura,23.3167,91.3167,799130
10075,Sunamura,Tripura,23.3167,91.3167,799131
10076,Kathalia,Tripura,23.3167,91.3167,799132
10077,Jolaibari,Tripura,23.0,91.7319,799141
10078,Muhuripur,Tripura,23.0,91.7319,799142
10079,Manubazar,Tripura,23.0,91.7319,799143
10080,Santirbazar,Tripura,23.0,91.7319,799144
10081,Sabroom,Tripura,23.0,91.7319,799145
10082,Kalsibazar,Tripura,23.0,91.7319,799146
10083,Jalefa Bazar,Tripura,23.0,91.7319,799147
10084,Baikara,Tripura,23.0,91.7319,799148
10085,Satchand,Tripura,23.0,91.7319,799149
10086,Radhanagar,Tripura,23.2528,91.4514,799153
10087,Beloniya,Tripura,23.2528,91.4514,799155
10088,Rishyamukh,Tripura,23.2528,91.4514,799156
10089,Anandapur,Tripura,23.2528,91.4514,799157
10090,Rajnagar,Tripura,23.2528,91.4514,799158
10091,Matai,Tripura,23.2528,91.4514,799159
10092,Khowai,Tripura,24.1,91.6333,799201
10093,Khowai Court,Tripura,24.0112,91.6182,799202
10094,Kalyanpur,Tripura,23.9225,91.6031,799203
10095,Kulaibazar,Tripura,24.0112,91.6182,799204
10096,Teliamura,Tripura,24.0112,91.6182,799205
10097,Bachaibari,Tripura,24.0112,91.6182,799206
10098,Kamalghat,Tripura,24.139,91.7716,799210
10099,Mohanpur,Tripura,24.139,91.7716,799211
10100,Sidhai,Tripura,24.139,91.7716,799212
10101,Simna,Tripura,24.139,91.7716,799213
10102,Fatikcherra,Tripura,24.139,91.7716,799214
10103,Dharma Nagar H O,Tripura,24.139,91.7716,799250
10104,Chandrap,Tripura,24.139,91.7716,799251
10105,Bagbassa,Tripura,24.139,91.7716,799252
10106,Panisagar,Tripura,24.139,91.7716,799260
10107,Kadamtala,Tripura,24.139,91.7716,799261
10108,Churaib,Tripura,24.139,91.7716,799262
10109,Pecharthal,Tripura,24.139,91.7716,799263
10110,Kumarghat,Tripura,24.139,91.7716,799264
10111,Machmara,Tripura,24.139,91.7716,799265
10112,Jampuri,Tripura,24.139,91.7716,799269
10113,Kanchanpur,Tripura,24.3333,92.0167,799270
10114,Dasdabazar,Tripura,24.3333,92.0167,799271
10115,Chaileng,Tripura,24.3333,92.0167,799273
10116,Manughat,Tripura,24.3333,92.0167,799275
10117,Kailashahar,Tripura,24.3333,92.0167,799277
10118,Salema,Tripura,24.3333,92.0167,799278
10119,Paiturbazar,Tripura,24.3333,92.0167,799279
10120,Kamalpur,Tripura,24.2,91.8333,799285
10121,Halahali,Tripura,24.2,91.8333,799286
10122,Manikbhandar,Tripura,24.2,91.8333,799287
10123,Kanchanbari,Tripura,24.2,91.8333,799288
10124,Ambassa,Tripura,24.2,91.8333,799289
10125,Fatikroy,Tripura,24.139,91.7716,799290
10126,Patna High Court,Bihar,,,800001
10127,Gardanibagh,Bihar,,,800002
10128,Kadamkuan,Bihar,,,800003
10129,Bankipur H O,Bihar,,,800004
10130,Patna University,Bihar,,,800005
10131,Mahendru,Bihar,,,800006
10132,Dental College,Bihar,,,800007
10133,Mahabir Asthan,Bihar,,,800008
10134,Sadaquat Ashram,Bihar,,,800010
10135,Sanjiwan Press,Bihar,,,800011
10136,Pataliputra,Bihar,,,800013
10137,Patna Secretariat,Bihar,,,800015
10138,Rajendranagar,Bihar,,,800016
10139,Accounts Patna,Bihar,,,800019
10140,Lohianagar,Bihar,,,800020
10141,Vidyut Parishad,Bihar,,,800021
10142,Lal Bahadur Shastri Nagar,Bihar,,,800023
10143,Anandpur Homeguard Centre,Bihar,,,801101
10144,Maner,Bihar,,,801108
10145,Naubatpur,Bihar,,,801109
10146,Paliganj,Bihar,,,801110
10147,Sadisopur,Bihar,,,801111
10148,Lai,Bihar,,,801112
10149,Chandaos,Bihar,,,801114
10150,Datiana,Bihar,,,801115
10151,Amarpura,Bihar,,,801117
10152,Amhara (Patna),Bihar,,,801118
10153,Kamla Gopalpur,Bihar,,,801119
10154,Ekangersarai,Bihar,,,801301
10155,Hilsa,Bihar,,,801302
10156,Islampur,Bihar,,,801303
10157,Karaiparsarai,Bihar,,,801304
10158,Nagarnausa,Bihar,,,801305
10159,Telhara,Bihar,,,801306
10160,Daudpur (Patna),Bihar,,,801502
10161,Dalwar Chemical,Bihar,,,801503
10162,Phulwarisharif,Bihar,,,801505
10163,Sahaynagar,Bihar,,,801506
10164,Nai Bazar,Bihar,,,802101
10165,Arak,Bihar,,,802111
10166,Chausa(Arrah),Bihar,,,802114
10167,Chaugain,Bihar,,,802115
10168,Dhansoi,Bihar,,,802117
10169,Itarhi,Bihar,,,802123
10170,Nawanagar,Bihar,,,802129
10171,Neajipur,Bihar,,,802131
10172,Raghunathpur(Arrah),Bihar,,,802134
10173,Chaurasta Behea,Bihar,,,802154
10174,Dalippur,Bihar,,,802155
10175,Dhamar,Bihar,,,802156
10176,Gajgajganj,Bihar,,,802157
10177,Jagdishpur Arrah,Bihar,,,802158
10178,Jitaura,Bihar,,,802159
10179,Narhi Chandi,Bihar,,,802161
10180,Nawadahben,Bihar,,,802162
10181,Naya Mohammadpur,Bihar,,,802163
10182,Sandesh,Bihar,,,802164
10183,Sahpur Patti,Bihar,,,802165
10184,Umraoganj,Bihar,,,802166
10185,Gaighat,Bihar,,,802169
10186,Sarenja,Bihar,,,802171
10187,Babura,Bihar,,,802172
10188,Jalpura,Bihar,,,802173
10189,Jamira,Bihar,,,802174
10190,Kalyanpur(Arrah),Bihar,,,802178
10191,Tar,Bihar,,,802182
10192,Gaudarh Rudranagar,Bihar,,,802183
10193,Agion,Bihar,,,802201
10194,Agion Bazar,Bihar,,,802202
10195,Garhani,Bihar,,,802203
10196,Hasan Bazar,Bihar,,,802204
10197,Karath,Bihar,,,802205
10198,Kasap,Bihar,,,802206
10199,Sahar,Bihar,,,802208
10200,Tarari,Bihar,,,802209
10201,Udwantnagar,Bihar,,,802210
10202,Banbhnaul,Bihar,,,802211
10203,Tenduni Chowk,Bihar,,,802212
10204,Garh Nokha,Bihar,,,802215
10205,Natwar,Bihar,,,802218
10206,Rajpur(Arrah),Bihar,,,802219
10207,Sanjhauli,Bihar,,,802220
10208,Charpokhri,Bihar,,,802223
10209,Chhatauna (Arrah),Bihar,,,802225
10210,Dawath,Bihar,,,802226
10211,Tarar(Arrah),Bihar,,,802230
10212,Maharaja College,Bihar,,,802301
10213,Chandwa (Arrah),Bihar,,,802312
10214,Kayamnagar,Bihar,,,802314
10215,Lauhar Farna,Bihar,,,802315
10216,Alinagar,Bihar,,,803101
10217,Asthawan,Bihar,,,803107
10218,Chandi,Bihar,,,803108
10219,Giriak,Bihar,,,803109
10220,Harnaut,Bihar,,,803110
10221,Nalanda R S,Bihar,,,803111
10222,Pawapuri,Bihar,,,803115
10223,Rajgir Kund,Bihar,,,803116
10224,Ashanagar,Bihar,,,803118
10225,Rahui,Bihar,,,803119
10226,Asta,Bihar,,,803120
10227,Veerayatan,Bihar,,,803124
10228,Tetrawan,Bihar,,,803129
10229,Tungi(Biharsharif),Bihar,,,803130
10230,Fatwa,Bihar,,,803201
10231,Alawalpur,Bihar,,,803203
10232,Telmar,Bihar,,,803204
10233,Baikathpur,Bihar,,,803205
10234,Fatehpur (Patna),Bihar,,,803206
10235,Bakhtiarpur,Bihar,,,803212
10236,Pandarak,Bihar,,,803221
10237,Hathidah,Bihar,,,803301
10238,Samyagarh,Bihar,,,803306
10239,Arwal,Bihar,,,804401
10240,Baidrabad,Bihar,,,804402
10241,Chakan,Bihar,,,804404
10242,Dharaut,Bihar,,,804405
10243,Ghosi,Bihar,,,804406
10244,Hulashganj,Bihar,,,804407
10245,Jahanabad Kutchery,Bihar,,,804408
10246,Jahanabad R S,Bihar,,,804417
10247,Kako,Bihar,,,804418
10248,Karpi,Bihar,,,804419
10249,Kazisarai,Bihar,,,804420
10250,Makhdumpur,Bihar,,,804422
10251,Naglakinjar,Bihar,,,804423
10252,Paibigha,Bihar,,,804424
10253,Sakurabad,Bihar,,,804425
10254,Tehta,Bihar,,,804427
10255,Usri,Bihar,,,804428
10256,Bandhuganj,Bihar,,,804432
10257,Hazaratsian,Bihar,,,804451
10258,Dhamaul,Bihar,,,805101
10259,Gobindpur (Nawadah),Bihar,,,805102
10260,Hasua,Bihar,,,805103
10261,Kadirganj,Bihar,,,805104
10262,Kawakol,Bihar,,,805106
10263,Lalbigha,Bihar,,,805108
10264,Nardiganj,Bihar,,,805109
10265,Nawadah Kutchery,Bihar,,,805110
10266,Orhanpur,Bihar,,,805123
10267,Pakribarwan,Bihar,,,805124
10268,Rajauli,Bihar,,,805125
10269,Rajhat,Bihar,,,805126
10270,Tarwan,Bihar,,,805128
10271,Tungi(Nawadah),Bihar,,,805129
10272,Warisaliganj,Bihar,,,805130
10273,Wazirganj,Bihar,,,805131
10274,Tetar,Bihar,,,805134
10275,Jethian,Bihar,,,805136
10276,Sarmera,Bihar,24.3298,85.6667,811104
10277,Teus,Bihar,24.3298,85.6667,811111
10278,Lal Darwaza,Bihar,24.3298,85.6667,811201
10279,Dharhara (Monghyr),Bihar,24.3298,85.6667,811212
10280,Havelikharagpur,Bihar,24.3298,85.6667,811213
10281,Jamalpur Sadar Bazar,Bihar,24.3298,85.6667,811214
10282,Aliganj,Bihar,24.3298,85.6667,811301
10283,Barahiya,Bihar,24.3298,85.6667,811302
10284,Chakar,Bihar,24.3298,85.6667,811303
10285,Chewara,Bihar,24.3298,85.6667,811304
10286,Gidhaur,Bihar,24.3298,85.6667,811305
10287,Jamui,Bihar,24.3298,85.6667,811307
10288,Jhajha,Bihar,24.3298,85.6667,811308
10289,Kajra,Bihar,24.3298,85.6667,811309
10290,Chittaranjan Rd,Bihar,24.3298,85.6667,811311
10291,Lakshmipur,Bihar,24.3298,85.6667,811312
10292,Mallehpur,Bihar,24.3298,85.6667,811313
10293,Ishaquchak,Bihar,24.3298,85.6667,812001
10294,Tatarpur,Bihar,24.3298,85.6667,812002
10295,Barari,Bihar,24.3298,85.6667,812003
10296,Champanagar,Bihar,24.3298,85.6667,812004
10297,Aliganj,Bihar,24.3298,85.6667,812005
10298,Nathnagar,Bihar,24.3298,85.6667,812006
10299,T N B College,Bihar,24.3298,85.6667,812007
10300,Amarpur,Bihar,21.6833,72.2833,813101
10301,Banka H O,Bihar,21.6833,72.2833,813102
10302,Barahat,Bihar,21.6833,72.2833,813103
10303,Jagdishpur,Bihar,21.6833,72.2833,813105
10304,Katoria,Bihar,21.6833,72.2833,813106
10305,Raja Un,Bihar,21.6833,72.2833,813107
10306,Bagduma,Bihar,21.6833,72.2833,813117
10307,Asarganj,Bihar,21.6833,72.2833,813201
10308,Ekchari,Bihar,21.6833,72.2833,813204
10309,Ghogha,Bihar,21.6833,72.2833,813205
10310,Ishipur,Bihar,21.6833,72.2833,813206
10311,S S College,Bihar,21.6833,72.2833,813210
10312,Sangrampur(Bhagalpur),Bihar,21.6833,72.2833,813212
10313,Tarapur,Bihar,21.6833,72.2833,813221
10314,Akbar Nagar,Bihar,21.6833,72.2833,813223
10315,Tarar(Bhagalpur),Bihar,21.6833,72.2833,813226
10316,Tilakpur,Bihar,21.6833,72.2833,813228
10317,Maheshmunda (Bhagalpur),Bihar,21.6833,72.2833,813231
10318,Fatehpur (Bhagalpur),Bihar,21.6833,72.2833,813233
10319,S P College,Bihar,23.6333,85.5167,814101
10320,Ramgarh,Jharkhand,23.6333,85.5167,814102
10321,Kathikund,Jharkhand,23.6333,85.5167,814103
10322,Amrapara,Jharkhand,24.5333,87.5667,814111
10323,Baidyanath Deoghar Ho.,Jharkhand,24.5333,87.5667,814112
10324,Deoghar College,Jharkhand,24.5333,87.5667,814113
10325,Deo Sang Bompas Tower,Jharkhand,24.5333,87.5667,814114
10326,Satsang,Jharkhand,24.5333,87.5667,814116
10327,Talisman Bilasi,Jharkhand,24.5333,87.5667,814117
10328,Basukinath Dham,Jharkhand,24.5333,87.5667,814118
10329,Kurwa,Jharkhand,24.5333,87.5667,814119
10330,Ghorawal,Jharkhand,24.5222,85.4722,814120
10331,Chandan,Bihar,24.5222,85.4722,814131
10332,Godda,Bihar,24.5222,85.4722,814133
10333,Jarmundi,Bihar,24.4,87.05,814141
10334,Jasidih,Jharkhand,24.5167,86.65,814142
10335,Kunda,Jharkhand,24.2167,84.6667,814143
10336,Massanjore,Jharkhand,24.675,84.9194,814144
10337,Nunihat,Jharkhand,24.4833,87.1333,814145
10338,Palojori,Jharkhand,24.675,84.9194,814146
10339,Pathargama,Bihar,24.675,84.9194,814147
10340,Raghunathpur,Jharkhand,26.0333,76.9667,814148
10341,Sarwan,Jharkhand,23.4833,74.8167,814150
10342,Saraiyahat,Jharkhand,24.4833,86.65,814151
10343,Rohini,Jharkhand,24.4833,86.65,814152
10344,Mahagama,Bihar,24.4833,86.65,814154
10345,Sarauni Bazar,Bihar,24.4833,86.65,814156
10346,Guhiajore,Jharkhand,24.4833,86.65,814158
10347,Jama,Jharkhand,24.5222,85.4722,814162
10348,Lalmatia Colleiry,Bihar,24.5222,85.4722,814165
10349,Fatehpur(Dumka),Jharkhand,24.5222,85.4722,814166
10350,Bhandaridah,Chattisgarh,24.1444,86.7611,815301
10351,Beniadih,Chattisgarh,24.1444,86.7611,815311
10352,Bengabad,Chattisgarh,24.1444,86.7611,815312
10353,Ganwan,Chattisgarh,24.1444,86.7611,815313
10354,Kharagdiha,Chattisgarh,24.1444,86.7611,815314
10355,Mirzaganj,Chattisgarh,24.1444,86.7611,815315
10356,Pachamba,Chattisgarh,24.1444,86.7611,815316
10357,Tisri,Chattisgarh,24.1444,86.7611,815317
10358,Jamtara,Jharkhand,23.95,86.8,815351
10359,Karmatand,Jharkhand,24.1444,86.7611,815352
10360,Madhupur,Jharkhand,24.25,86.65,815353
10361,Mihijam,Jharkhand,24.1444,86.7611,815354
10362,Nala,Jharkhand,24.1444,86.7611,815355
10363,Sarath,Jharkhand,24.2333,86.8333,815356
10364,Karogram,Jharkhand,24.1444,86.7611,815357
10365,Kundhait,Jharkhand,24.1444,86.7611,815359
10366,Barharwa,Jharkhand,24.8667,87.7833,816101
10367,Barahait,Jharkhand,24.75,87.6875,816102
10368,Benagaria,Jharkhand,24.1833,87.6167,816103
10369,Hiranpur,Jharkhand,24.7,87.7,816104
10370,Kotalpakur,Jharkhand,24.75,87.6875,816105
10371,Maheshpurraj,Jharkhand,24.75,87.6875,816106
10372,Pakaur,Jharkhand,24.75,87.6875,816107
10373,Rajmahal,Jharkhand,24.75,87.6875,816108
10374,Sahibganj,Jharkhand,25.25,87.65,816109
10375,Sakrigalighat,Jharkhand,24.3333,87.65,816115
10376,Tinpahar Rs,Jharkhand,24.3333,87.65,816116
10377,Pakuria,Jharkhand,24.3333,87.65,816117
10378,Pathana,Jharkhand,24.3333,87.65,816119
10379,Boria,Jharkhand,24.1167,87.45,816120
10380,Littipara,Jharkhand,24.1167,87.45,816121
10381,Jhikarhatti,Jharkhand,24.1167,87.45,816122
10382,Asanbani,Jharkhand,24.1167,87.45,816123
10383,Mohulpahari,Jharkhand,24.1167,87.45,816124
10384,Haripur Barikadarjua,Jharkhand,24.1167,87.45,816125
10385,Talijhari,Jharkhand,24.1167,87.45,816129
10386,Chainpur (Sasaram),Bihar,23.908,85.4865,821103
10387,Chenari,Bihar,23.908,85.4865,821104
10388,Hatta,Bihar,23.908,85.4865,821106
10389,Ramgarh(Arrah),Bihar,23.908,85.4865,821110
10390,Takia,Bihar,23.908,85.4865,821113
10391,Sasaram Bazar,Bihar,23.908,85.4865,821115
10392,Adhaura,Bihar,23.908,85.4865,821116
10393,Darouli (Rohtas),Bihar,23.908,85.4865,821119
10394,Nauhatta(Sasaram),Bihar,23.908,85.4865,821125
10395,Akhouri Bazar,Bihar,23.908,85.4865,821301
10396,Amjhore,Bihar,23.908,85.4865,821302
10397,Banjari,Bihar,23.908,85.4865,821303
10398,Dalmianagar,Bihar,23.908,85.4865,821305
10399,Darihat,Bihar,23.908,85.4865,821306
10400,B M P Camp,Bihar,23.908,85.4865,821307
10401,Indrapuri,Bihar,23.908,85.4865,821308
10402,Kachwa,Bihar,23.908,85.4865,821309
10403,Haiharganj,Bihar,23.908,85.4865,821310
10404,Tilouthu,Bihar,23.908,85.4865,821312
10405,Karwandia,Bihar,23.908,85.4865,821316
10406,Nauhatta (Baulia),Bihar,23.908,85.4865,821317
10407,Daltonganj Ho.,Jharkhand,24.1167,84.1238,822101
10408,Daltonganj College,Jharkhand,24.1167,84.1238,822102
10409,Rajchainpur,Jharkhand,24.1083,84.15,822110
10410,Barwadih,Jharkhand,23.8333,84.1167,822111
10411,Bhawnathpur,Jharkhand,24.1083,84.15,822112
10412,Chhatarpur,Jharkhand,24.3833,84.1833,822113
10413,Garhwa,Jharkhand,24.1083,84.15,822114
10414,Hyder Nagar,Jharkhand,24.1083,84.15,822115
10415,Japla,Jharkhand,24.1083,84.15,822116
10416,Lestinganj,Jharkhand,24.1083,84.15,822118
10417,Mahuadand,Jharkhand,24.1083,84.15,822119
10418,Mohammedganj,Jharkhand,24.1042,84.1333,822120
10419,Nagaruntari,Jharkhand,24.1042,84.1333,822121
10420,Panki,Jharkhand,24.0333,84.4833,822122
10421,Patan,Jharkhand,24.2167,84.1833,822123
10422,Rahala,Jharkhand,24.1042,84.1333,822124
10423,Rankaraj,Jharkhand,24.1042,84.1333,822125
10424,Satbarwa,Jharkhand,23.9167,84.2667,822126
10425,Mandal,Jharkhand,24.1042,84.1333,822127
10426,Ramna,Jharkhand,24.25,83.6,822128
10427,Bhawnathpur Township,Jharkhand,24.1042,84.1333,822129
10428,Shahpur(Daltonganj),Jharkhand,24.1167,84.1238,822131
10429,Chinanki,Jharkhand,24.1167,84.1238,822133
10430,Manjhiaon,Jharkhand,24.1167,84.1238,822138
10431,Rajhara,Jharkhand,24.1833,84.0333,822141
10432,Karimganj,Bihar,24.8667,92.35,823001
10433,Gaya R S,Bihar,24.8667,92.35,823002
10434,Gaya,Bihar,24.8667,92.35,823004
10435,Asc Centre (Gaya),Bihar,24.8667,92.35,823005
10436,Amba,Bihar,22.3333,74.1167,824111
10437,Daudnagar,Bihar,22.3333,74.1167,824113
10438,Deohara,Bihar,22.3333,74.1167,824114
10439,Harihar Ganj,Jharkhand,22.3333,74.1167,824119
10440,Haspura,Bihar,22.3333,74.1167,824120
10441,Jamhore,Bihar,22.3333,74.1167,824121
10442,Jakhim,Bihar,22.3333,74.1167,824122
10443,Obra,Bihar,22.3333,74.1167,824124
10444,Rafiganj,Bihar,22.3333,74.1167,824125
10445,Anti,Bihar,22.3333,74.1167,824126
10446,Kaler,Bihar,22.3333,74.1167,824127
10447,Barachatti,Bihar,22.3333,74.1167,824201
10448,Deo,Bihar,22.3333,74.1167,824202
10449,Imamganj,Bihar,22.3333,74.1167,824206
10450,Madanpur (Gaya),Bihar,22.3333,74.1167,824208
10451,Paraiya,Bihar,22.3333,74.1167,824209
10452,Gola Bazar Sherghati,Bihar,22.3333,74.1167,824211
10453,Bankey Bazar,Bihar,22.3333,74.1167,824217
10454,Fatehpur (Gaya),Bihar,22.3333,74.1167,824232
10455,Magadh University,Bihar,22.3333,74.1167,824234
10456,Tekari,Bihar,22.3333,74.1167,824236
10457,Cherki,Bihar,22.3333,74.1167,824237
10458,Nabinagar,Bihar,22.3333,74.1167,824301
10459,Tandwa(Gaya),Bihar,22.3333,74.1167,824302
10460,Nabinagar Rd,Bihar,22.3333,74.1167,824303
10461,Chitarpur,Bihar,23.5667,85.65,825101
10462,Dhori,Jharkhand,23.7333,85.4111,825102
10463,Simaria,Jharkhand,24.0667,84.9333,825103
10464,Ishri Bazar,Chattisgarh,23.7333,85.4111,825107
10465,Pirtand,Chattisgarh,23.7333,85.4111,825108
10466,Barkatha,Jharkhand,24.1048,85.3345,825223
10467,Hazaribagh Ho.,Jharkhand,23.7833,85.475,825301
10468,Daroo,Jharkhand,23.7167,85.5,825313
10469,Ghatotand,Jharkhand,23.7167,85.5,825314
10470,Konar Dam,Jharkhand,23.7167,85.5,825315
10471,Kuju,Jharkhand,23.7167,85.5,825316
10472,Bsf Meerut,Jharkhand,23.7167,85.5,825317
10473,Palaunjia,Chattisgarh,23.7167,85.5,825318
10474,Reformatory School,Jharkhand,23.7167,85.5,825319
10475,Suriya,Chattisgarh,23.7833,85.475,825320
10476,Tandwa (Hazaribag),Jharkhand,23.7833,85.475,825321
10477,Jai Nagar (Hazaribagh)),Jharkhand,23.7833,85.475,825324
10478,Kedla,Jharkhand,23.7833,85.475,825325
10479,Jharpo,Jharkhand,23.7833,85.475,825327
10480,Shikohabad,Chattisgarh,23.7833,85.475,825329
10481,Topa,Jharkhand,23.85,85.45,825330
10482,Bagodar,Chattisgarh,23.85,85.45,825332
10483,Pelawal,Jharkhand,23.85,85.45,825335
10484,Charhi,Jharkhand,23.85,85.45,825336
10485,Chatra,Jharkhand,24.2167,84.8667,825401
10486,Ichak,Jharkhand,24.0833,85.4167,825402
10487,Jori,Jharkhand,24.3167,84.8,825403
10488,Pratappur,Jharkhand,24.3125,85.2667,825404
10489,Barhi,Jharkhand,24.3,85.4167,825405
10490,Chauparan,Jharkhand,24.3833,85.25,825406
10491,Domchanch,Jharkhand,24.4833,85.7,825407
10492,Itkhori,Jharkhand,24.2833,85.1667,825408
10493,Jhumri Tilaiya,Jharkhand,24.4333,85.5167,825409
10494,Kodarama,Jharkhand,24.2,85.3667,825410
10495,Padma,Jharkhand,24.2,85.3667,825411
10496,Rajdhanwar,Chattisgarh,24.2,85.3667,825412
10497,Tilaiyadam,Jharkhand,24.2,85.3667,825413
10498,Domchanch Bazar,Jharkhand,24.2,85.3667,825418
10499,Hunerganj,Jharkhand,24.3,85.2778,825420
10500,Chandwara,Jharkhand,24.3,85.2778,825421
10501,Dhanbad Ho.,Jharkhand,23.908,85.4865,826001
10502,Jagjivan Nagar,Jharkhand,23.908,85.4865,826003
10503,Indian School Of Mines (Ism),Jharkhand,23.908,85.4865,826004
10504,Bokaro Steel City Ho.,Jharkhand,23.6333,86.1667,827001
10505,Herla Sector Iii,Jharkhand,23.6333,86.1667,827003
10506,Sector Iv Dhanbad,Jharkhand,23.6333,86.1667,827004
10507,Sector Ix Dhanbad,Jharkhand,23.6333,86.1667,827009
10508,Bokaro Steel City Rs,Jharkhand,23.6333,86.1667,827010
10509,Bokaro Steel City So,Jharkhand,23.6333,86.1667,827011
10510,Bokaro Steel City,Jharkhand,23.6333,86.1667,827012
10511,Chas,Jharkhand,23.6333,86.1667,827013
10512,Balidih,Jharkhand,23.6333,86.1667,827014
10513,Gomoh,Jharkhand,23.8667,86.1667,828101
10514,Bhagabandh,Jharkhand,23.8333,86.3444,828102
10515,Bhelatand,Jharkhand,23.8333,86.3444,828103
10516,Bhuli,Jharkhand,23.8333,86.3444,828104
10517,Dhansar,Jharkhand,23.8333,86.3444,828106
10518,Domgarh,Jharkhand,23.8333,86.3444,828107
10519,Fuel Research Institute,Jharkhand,23.8333,86.3444,828108
10520,Gobindpur,Jharkhand,23.8333,86.5167,828109
10521,Jealgora,Jharkhand,23.7,86.4167,828110
10522,Jharia,Jharkhand,23.75,86.4,828111
10523,Jamadoba,Jharkhand,23.7167,86.4,828112
10524,Katras Garh,Jharkhand,23.7333,86.4,828113
10525,Katras Bazar,Jharkhand,23.7333,86.4,828114
10526,Khasjeenagora,Jharkhand,23.7333,86.4,828115
10527,Kusunda,Jharkhand,23.7667,86.3833,828116
10528,Kustone,Jharkhand,23.7333,86.4,828117
10529,Patherdih,Jharkhand,23.7333,86.4,828119
10530,Moti Nagar,Jharkhand,23.7333,86.3556,828120
10531,Sijua,Jharkhand,23.7833,86.3167,828121
10532,Sindri,Jharkhand,23.6333,86.5,828122
10533,Sindri Institute,Jharkhand,23.7333,86.3556,828123
10534,Sonardih,Jharkhand,23.7333,86.3556,828125
10535,Sudamadih,Jharkhand,23.7333,86.3556,828126
10536,Sarai Dhela,Jharkhand,23.7333,86.3556,828127
10537,Tundu,Jharkhand,23.7833,86.25,828128
10538,Munidih,Jharkhand,23.7333,86.3556,828129
10539,Lodna,Jharkhand,23.7167,86.4167,828131
10540,Bhulan Barari,Jharkhand,23.6917,86.425,828133
